characters_araber;Araber
spokentexts_baronin_ex_2_st_1;Moins j'ai à faire avec elle, mieux c'est. Mieux vaut qu'elle ne se souvienne pas j'existe.
spokentexts_baronin_ex_2_st_2;Quoique... en s'appuyant sur sa consommation d'alcool, je ne pense pas vraiment que je puisse m'inquiéter à ce sujet.
texts_butler2_mo_ex_1-3;Observer le majordome
spokentexts_butler2_ex_1_st_1;Inch est intelligent et impitoyable. Une combinaison dangereuse.
spokentexts_butler2_ex_1_st_2;Il n'est pas brillant. Mais il est intelligent et prudent. Il devine le danger.
spokentexts_butler2_ex_1_st_3;J'ai peur qu'il puisse soupçonner que quelque chose cloche.
spokentexts_butler2_ex_2_st_1;Je crois qu'il est effrayant.
spokentexts_butler2_ex_2_st_2;Vous regardez son visage et vous pourriez penser qu'il est en paix avec le monde et avec lui-même. Mais Adil m'a parlé de ses sautes d'humeur.
spokentexts_butler2_ex_2_st_3;D'un moment à l'autre, le masque tombe et il est capable de tout.
spokentexts_butler2_ex_3_st_1;Pas le peine de me soucier de lui maintenant. J'ai un travail à faire.
texts_geiger_mo_ex_1;Regarder David Kreutzer
texts_geiger_mo_talk_mit_1-4;Parler à David Kreutzer
texts_geiger_top_a16_geiger_durchbruch_tseq_title;Que s'est-il passé ?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_1;Que s'est-il passé ?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_2;Plus tôt, vous m'avez dit que vous étiez obsédé par le succès, mais tout a changé. Qu'est-il arrivé ?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_3;Dans une histoire plus dramatique, je dirais que je me suis cassé la main juste avant ma grande pause.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_4;Ou que j'ai été rejeté à cause de ma nationalité ou de mon nom ou que j'ai été victime d'une conspiration... Mais rien de tout cela n'est arrivé.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_5;Je me suis entrainé comme un fou, devenant de plus en plus bon, vraiment bon. Mais rien ne s'est passé.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_6;Les bonnes personnes ne m'ont jamais entendu. Je n'ai jamais été au bon endroit au bon moment.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_7;Pouvez-vous imaginer ce que cela fait de se sentir toujours à l'aube d'une percée ?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_8;D'être juste pour un soir, loin de cette sensation jusqu'au au lendemain ?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_10;De voir comment d'autres, moins talentueux, vous passent devant parce que vous n'êtes tout simplement pas assez chanceux ?
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_11_direction;compassionately
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_11;C'est terrible.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_12;Pour chaque étoile sous les feux des projecteurs, il y a une douzaine d'autres qui grillent invisibles, mois après mois.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_13;Je ne veux pas être une de ces personnes qui perdent leur vie chassant des rêves sans se rendre compte qu'ils sont inaccessibles.
spokentexts_geiger_top_a16_geiger_durchbruch_tseq_st_14;Si je ne peux pas avoir la vie dont j'ai toujours rêvé et que ma famille attend de moi, au moins je pourrai avoir la deuxième meilleure vie.
texts_geiger_top_a16_geiger_naechstbeste_leben_tseq_title;Deuxième meilleure vie
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_1;Une deuxième meilleure vie ?
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_2;"""Deuxième meilleure vie""... Que voulez-vous dire par là ?"
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_3;Manoirs, limousines, soirées... Tout ce que vous pourriez souhaiter !
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_4;Bien que rien de tout cela ne m'appartienne.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_5;Cette dame vous a qualifié de profiteur.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_6;Un vilain mot... Mais peut-être pas si loin de la vérité.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_7;Je vis parmi avec les riches et les célébrités et à première vue, je vis exactement la vie que mon père a toujours voulu pour moi.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_9;Une vie insouciante, facile. Et je joue du violon, ce que j'ai toujours aimé faire.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_10;Mais ce n'est pas vraiment la réalité.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_11;Elle est vide.
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_12;Ma vie n'est qu'une coquille vide, un spectacle et tout le monde le sait. J'ai aimé quelque chose une fois et je me suis consumé pour elle. Mais maintenant ?
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_13;"Le violon est juste un accessoire pour pratiquer ma vraie ""profession""."
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_14;Et votre famille ?
spokentexts_geiger_top_a16_geiger_naechstbeste_leben_tseq_st_15;Comment pourrais-je les regarder dans les yeux ? Un violoniste raté qui a abandonné.
texts_geiger_top_a16_geiger_schriftstellerin_tseq_title;Lady Westmacott
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_1;Je voulais juste vous dire que j'ai vraiment adoré votre musique et que Lady Westmacott n'avait pas le droit de vous parler comme ça.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_2;Lady Westmacott n'avait pas le droit de vous parler comme ça.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_3;Vraiment ? Comment le savez-vous ? Vous ne me connaissez pas.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_4;Alors elle en a le droit ?
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_5_direction;bitterly
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_5;Non, ELLE ne l'a pas. Cette vieille sorcière cynique jouit à exposer les faiblesses des autres.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_6_direction;grim
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_6;Nous en avons tous ! Elle aussi. Elle convoite la reconnaissance et agit comme si de rien n'était... Scandaleux !
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_7;Elle rejette prix et récompenses et multiplie les remarques sarcastiques, mais elle est en colère quand d'autres les reçoivent. Elle a besoin de savoir qu'elle est mieux que les autres.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_10;Vous semblez la connaître assez bien ?
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_11;Je ne l'ai rencontré qu'une ou deux fois. Mais je connais son fils et quelques-uns de ses amis. Un de ses amis m'a soutenu pendant une longue période.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_12;Personne n'est assez courageux pour lui dire en face, mais tout le monde la déteste.
spokentexts_geiger_top_a16_geiger_schriftstellerin_tseq_st_13;Elle ou sa réussite ?
texts_geiger_top_a16_geiger_seine_geschichte_tseq_title;Son histoire
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_1;Je me demande pourquoi vous ne jouez pas sur les plus grandes scènes du monde.
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_2;Vous êtes tellement talentueux. Pourquoi n'êtes-vous pas sur les plus grandes scènes du monde ?
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_3_direction;bitterly
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_3;Le destin, peut-être ? Ou la malchance ?
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_5_direction;grim
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_5;Mes parents ont ouvert toutes les portes pour moi et ma soeur et espéraient des carrières brillantes.
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_6;Des parents trop ambitieux qui ont forcé leurs enfants à jouer de la musique ?
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_7_direction;emotionally
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_7;Non ! Ce n'était pas comme ça. J'adorais ça !
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_8;J'adorais jouer du violon. Ils n'ont pas eu à me forcer, je voulais en faire moi-même !
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_9;J'ai pensé que je pourrais atteindre mes objectifs si je travaillais assez dur !
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_10_direction;grim
spokentexts_geiger_top_a16_geiger_seine_geschichte_tseq_st_10;Mais... ça n'est pas arrivé.
texts_geiger_top_a16_geiger_seine_zukunft_tseq_title;Son avenir
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_1;Que vous réserve l'avenir ?
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_2;N'est-ce pas évident ?
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_3;Mes mains commencent à trembler à cause de l'alcool. Que me restera-t-il une fois que j'aurai perdu ma belle gueule ?
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_4;Je n'aurai plus rien. Et je devrais mettre un terme à tout cela.
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_5;Vous ne pouvez pas dire des choses comme ça !
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_6;Avec le pistolet de mon père. Je l'ai toujours avec moi.
sequences_geiger_top_a16_geiger_seine_zukunft_tseq#6;[The violinist taps on his jacket pocket. He notices that his pistol isn't there anymore.]
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_7_direction;shocked, unbelieving
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_7;Il a... il a disparu !
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_8_direction;sarcastically laughing
spokentexts_geiger_top_a16_geiger_seine_zukunft_tseq_st_8;Ah ! Le destin ne m'accorde même pas une mort rapide.
sequences_geiger_top_a16_geiger_seine_zukunft_tseq#9;[The violinist makes a dismissive gesture and takes a long sip from the bottle.]
texts_geiger_top_a16_geiger_verabschieden_tseq_title;Dire au revoir
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_1;Je vous laisse en tranquille.
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_9;Au revoir, Mr Kreutzer.
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_10;Au revoir.
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_2;Vous pensez encore pouvoir le faire ?
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_3;Non, c'est trop tard maintenant. La vraie question est : ai-je abandonné trop rapidement à l'époque ?
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_4;Je ne sais pas.
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_5_direction;really grateful
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_5;Merci de m'avoir écouté.
spokentexts_geiger_top_a16_geiger_verabschieden_tseq_st_6;Au revoir, Mr Kreutzer.
sequences_geiger_top_a16_geiger_verabschieden_tseq#10;[When you enter the scene the next time, the violinist is gone.]
spokentexts_geiger_ex_1_st_1;Un bel homme et un musicien talentueux, mais il ne semble pas très heureux.
spokentexts_geiger_talk_mit_1_st_1;Bonjour Mr Kreutzer !
spokentexts_geiger_talk_mit_1_st_2;Vous voulez vous en prendre à moi comme la vieille sorcière là-dedans ?
spokentexts_geiger_talk_mit_1_st_3;Je voulais juste vous parler.
spokentexts_geiger_talk_mit_1_st_4;Ce n'est pas le meilleur moment.
spokentexts_geiger_talk_mit_2_st_1;Mr Kreutzer ?
spokentexts_geiger_talk_mit_2_st_2_direction;niedergeschlagen
spokentexts_geiger_talk_mit_2_st_2;Oui ?
spokentexts_geiger_talk_mit_3_st_1;David ?
spokentexts_geiger_talk_mit_3_st_2_direction;depressed
spokentexts_geiger_talk_mit_3_st_2;Oh, bonjour.
spokentexts_geiger_talk_mit_4_st_1;Je ne veux pas le laisser seul avec ses pensées noires, mais je n'ai pas le temps de m'occuper de lui non plus.
sequences_geiger_talk_mit_5#1;[Talking to the violinist, if you haven't seen how the writer offended him.]
texts_kapitaen_mo_ex_1;Regarder le Capitaine DiConti
texts_kapitaen_mo_talk_mit_1-4;Parler au Capitaine DiConti
texts_kapitaen_top_a16_kapitaen_ad_tseq_title;AD
spokentexts_kapitaen_top_a16_kapitaen_ad_tseq_st_1;"Avez-vous une idée de la signification ""AD"" sur un monogramme ?"
spokentexts_kapitaen_top_a16_kapitaen_ad_tseq_st_2;AD, AD... Il y avait un amiral Dilecelli dans la marine qui a toujours signé AD parce qu'il ne voulait pas qu'on sache son prénom...
spokentexts_kapitaen_top_a16_kapitaen_ad_tseq_st_3_direction;interrupts him
spokentexts_kapitaen_top_a16_kapitaen_ad_tseq_st_3;Ça m'étonnerait que cela ai a voir avec lui.
spokentexts_kapitaen_top_a16_kapitaen_ad_tseq_st_4;Eh bien, hmm. Non, j'en ai aucune idée.
texts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_title;Albrecht Dürer
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_1;Si vous n'aimez pas Picasso, alors peut-être quelqu'un comme Albrecht Dürer est-il plus à votre goût ?
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_2;Eh bien, je peux vous parler de ses peintures. Mais il a ses faiblesses aussi.
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_3;Connaissez-vous Albrecht Dürer ?
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_4;Oui. C'est un artiste. Pas mal. Mais il a aussi ses faiblesses.
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_5;Par exemple ?
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_6_direction;makes a joke
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_6;D'une part, il n'était pas italien !
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_7_direction;amused
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_7;Quel dommage.
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_8;Vous pouvez le dire ! Au moins, il a vécu en Italie durant un certain temps.
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_9;Que pouvez-vous me dire sur lui ?
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_10;Une fois, j'ai entendu une dispute à bord entre un Allemand et un Espagnol sur qui a élevé la gravure sur bois à une forme d'art : Albrecht Dürer ou Alberto Durero.
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_11;Finalement, ils ont réalisé qu'ils parlaient du même homme.
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_12;Albrecht Dürer est appelé Alberto Durero en Espagne ?
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_13;C'est exact. Ne me demandez pas pourquoi.
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_14_direction;To herself
spokentexts_kapitaen_top_a16_kapitaen_albrecht_duerer_tseq_st_14;Alberto Durero... Pas étonnant qu'Adil n'a pas reconnu le nom d'Albrecht Dürer.
texts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_title;Buonarroti Adam
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_1;"""Buonarroti""... Ça sonne italien, n'est-ce pas ?"
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_2;Ha ! Ça vous pouvez le dire !
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_4;Buonarroti est le nom du plus grand artiste de tous les temps ! Michelangelo Buonarroti, que la plupart des gens ne connaissent que par son prénom.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_5;Imaginez un peu ! Un homme, un Italien, atteint la perfection dans les trois mouvements d'arts graphiques.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_6;Son David est la plus célèbre statue du monde. En tant qu'architecte, c'était un génie ! Il a construit des parties de la basilique Saint-Pierre !
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_7_direction;suddenly illuminated
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_7;Et comme peintre Michelangelo a peint le plafond de la chapelle Sixtine !
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_8;La création d'Adam ! L'étincelle de la vie bondit de Dieu à Adam. L'un des tableaux les plus célèbres au monde.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_9_direction;pondering, rather to herself
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_9;C'est vrai.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_10_direction;pondering, rather to herself
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_10;La Chapelle Sixtine, la Palais Apostolique du Vatican... Je ne connais aucun animaux qui leur sont associés.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_11_direction;puzzled
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_11;Animaux ?
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_12;Oh... C'est un jeu auquel je jouais. Mon père me posait une énigme. Je. .. Je devais deviner un animal.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_13;Et Adam Buonarroti était l'indice ? Hmm. Peut-être qu'il voulait dire Rome ? Selon la légende, les fondateurs de la ville, Romulus et Remus, ont été élevés par une louve.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_14;Hmm. Non, c'est trop vague.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_15;Est-ce que la Cité du Vatican a un animal sur son blason ?
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_16;Non.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_17;Et le pape ?
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_18_direction;snidely
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_18;Chaque pape a son propre emblème. Mais le nouveau ne dispose pas d'un animal.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_19;Vous ne semblez pas aimer le nouveau pape ?
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_20;"Trop tôt pour le dire. Mais qui arrive à la cheville de Jean XXIII ? ""Il Papa buono"", comme nous l'appelions. Le bon pape."
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_21;Il vient de mourir récemment ! Quel était son animal ?
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_22;C'était un lion ! Et c'était son emblème héraldique.
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_23;Pour un catholique, Adam Buonarroti pourrait être un moyen mnémotechnique pour le lion. Le pape Jean XXIII a été élu dans la Chapelle Sixtine comme tout les autres papes...
spokentexts_kapitaen_top_a16_kapitaen_buonarrotie_tseq_st_26;"Une oeuvre d'art indice pour un blason avec un lion dessus. Hmm. Peut-être. Je vais faire une note pour ""lion""."
texts_kapitaen_top_a16_kapitaen_guernica_tseq_title;Guernica
spokentexts_kapitaen_top_a16_kapitaen_guernica_tseq_st_1;"""Guernica""... Ça signifie quelque chose pour vous ?"
spokentexts_kapitaen_top_a16_kapitaen_guernica_tseq_st_2;Ce n'est certainement pas un port dans lequel j'ai accosté ! Hahaha.
spokentexts_kapitaen_top_a16_kapitaen_guernica_tseq_st_3;C'est dommage.
texts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_title;Maladies
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_1;Si vous ne vous sentez pas bien, peut-être que vous devriez lever le pied.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_2;Je crains que lever le pied me tuera.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_3_direction;laughs
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_3;Vous semblez être pessimiste !
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_4;Stéatose hépatique, asthme, calculs biliaires, ictère, goutte, bardeaux, hémorroides, varices, troubles circulatoires, problèmes de genou, embolie pulmonaire.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_5;Gastrite, migraine, névralgies, acouphènes, rhumatismes, pleurésie, thrombose et constipation.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_6_direction;grim, giving up
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_6;Sont toutes les joyeusetés qui m'ont été diagnostiquées à ce jour. Mon corps est une malédiction.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_7_direction;shocked
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_7;Oh... je ne voulais pas... Je suis désolée.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_krankheiten_tseq_st_8;Pardonnez un vieil homme, je ne voulais pas vous choquer.
texts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_title;Navire
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_1;Vous êtes tout de même le capitaine de ce beau navire !
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_2;Pff.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_3;Ils ne pouvaient simplement pas se débarrasser de moi, alors ils m'ont coincé quelque part où je ne peux pas faire de vagues.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_4;Ne dites pas cela.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_5_direction;sad
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_5;Ce navire fonctionne très bien sans moi. L'équipage sait quoi faire. Ils n'ont pas besoin de moi. Ils... ne veulent pas de moi.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_7_direction;shocked
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_7;Capitaine...
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_6;C'est... Je suis désolé. Je ne sais pas pourquoi je vous impose tout cela. Pardonnez-moi.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_8_direction;Tries to be in a good mood
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_schiff_tseq_st_8;"J'aimerais bien me reposer. Mais j'ai peur de ne plus revenir ""à la surface"". Ha ha !"
texts_kapitaen_top_a16_kapitaen_kapitaen_ueber_sich_tseq_title;Capitaine DiConti
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_ueber_sich_tseq_st_1;Est-il vrai que vous êtes un héros de guerre ?
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_ueber_sich_tseq_st_2;Mmm-hmm. Dans deux guerres mondiales. Ça vous donne une idée de mon âge. Ha ha.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_ueber_sich_tseq_st_3;Vous êtes aussi vieux que votre corps vous le fait sentir.
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_ueber_sich_tseq_st_4;Oh mon Dieu, j'espère que non !
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_ueber_sich_tseq_st_5;Vous ne vous sentez pas bien ?
spokentexts_kapitaen_top_a16_kapitaen_kapitaen_ueber_sich_tseq_st_6;Vous ne devriez pas encombrer votre jolie petite tête avec les sombres pensées d'un vieil homme, ma chère.
texts_kapitaen_top_a16_kapitaen_newyork_tseq_title;New York
spokentexts_kapitaen_top_a16_kapitaen_newyork_tseq_st_1;Un vieux marin comme vous doit sûrement avoir été à New York, non ?
spokentexts_kapitaen_top_a16_kapitaen_newyork_tseq_st_2;Holà-holà !
spokentexts_kapitaen_top_a16_kapitaen_newyork_tseq_st_3;Mon territoire habituel est la Méditerranée, mais j'ai traversé l'Atlantique plusieurs fois.
spokentexts_kapitaen_top_a16_kapitaen_newyork_tseq_st_4;C'est toujours un grand moment lorsque la Statue de la Liberté apparaît à l'horizon.
spokentexts_kapitaen_top_a16_kapitaen_newyork_tseq_st_5;Vous ne connaitriez pas l'animal emblématique de New York ?
spokentexts_kapitaen_top_a16_kapitaen_newyork_tseq_st_6;Hmm. Non. C'est peut-être un aigle ?
texts_kapitaen_top_a16_kapitaen_nofretete_tseq_title;Nefertiti
spokentexts_kapitaen_top_a16_kapitaen_nofretete_tseq_st_1;Connaissez-vous Nefertiti ?
spokentexts_kapitaen_top_a16_kapitaen_nofretete_tseq_st_2_direction;just guessing
spokentexts_kapitaen_top_a16_kapitaen_nofretete_tseq_st_2;C'était... une reine grecque ?
spokentexts_kapitaen_top_a16_kapitaen_nofretete_tseq_st_3;Non, elle... Oubliez-ça.
texts_kapitaen_top_a16_kapitaen_picasso_tseq_title;Picasso
spokentexts_kapitaen_top_a16_kapitaen_picasso_tseq_st_1;Connaissez-vous Pablo Picasso ?
spokentexts_kapitaen_top_a16_kapitaen_picasso_tseq_st_2;Qui ne le connaît pas ?
spokentexts_kapitaen_top_a16_kapitaen_picasso_tseq_st_3;"Un petit scribouillard qui vend ses ""peintures"" pour des montagnes d'argent ! Savez-vous que certaines d'entre elles valent des MILLIERS DE DOLLARS ?!"
spokentexts_kapitaen_top_a16_kapitaen_picasso_tseq_st_4;Rafael, Michelangelo, Leonardo di ser Piero da Vinci! EUX c'étaient des artistes !
spokentexts_kapitaen_top_a16_kapitaen_picasso_tseq_st_5;Donc vous n'êtes pas familier avec l'oeuvre de Picasso ?
spokentexts_kapitaen_top_a16_kapitaen_picasso_tseq_st_6;Non, pas vraiment. Quelqu'un m'a dit que Picasso était effectivement en mesure de bien peindre quand il était jeune.
spokentexts_kapitaen_top_a16_kapitaen_picasso_tseq_st_7;Mais, tout à coup, il a commencé à faire des choses étranges. Les boîtes et des yeux partout. Peut-être qu'il a eu un accident cérébral ?
texts_kapitaen_top_a16_kapitaen_schriftstellerin_ende_tseq_title;Changer de sujet
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_ende_tseq_st_1;Je pense que ça suffit pour l'instant.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_ende_tseq_st_2;Non, cela ne m'intéresse pas vraiment.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_ende_tseq_st_3;Mais bien sûr.
texts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_title;Famille
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_1;D'où vient-elle ? Qui étaient ses parents ?
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_2;Son père était un riche vendeur britannique. Sa mère est morte en couches.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_3;Elle a eu une excellente éducation, mais était une enfant solitaire. Son père était en voyage d'affaires la plupart du temps.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_4;Je sais comment elle se sent. Depuis de nombreuses années, la carrière de mon père était également plus importante que moi.
spokentexts_kapitaen_top_a16_kapitaen_schriftstellerin_familie_tseq_st_5_direction;shocked
